time,TC,RH,CO2,RS 
06/03/2020 6:32,17.6,84,505,37
06/03/2020 6:32,17.6,84,504,37
06/03/2020 6:34,17.6,84,504,37
06/03/2020 6:36,17.6,83,504,37
06/03/2020 6:39,17.6,83,504,37
06/03/2020 6:39,17.6,83,501,37
06/03/2020 6:42,17.1,80,501,47
06/03/2020 6:46,17.1,80,501,47
06/03/2020 6:46,17.1,80,501,47
06/03/2020 6:49,15.1,76,501,66
06/03/2020 6:51,15.1,76,501,66
06/03/2020 6:51,15.1,76,499,66
06/03/2020 6:54,16.2,83,499,65
06/03/2020 6:57,16.2,83,499,65
06/03/2020 6:57,16.2,83,499,65
06/03/2020 7:02,16.9,86,499,40
06/03/2020 7:07,18.9,86,499,67
06/03/2020 7:07,18.9,86,497,67
06/03/2020 7:11,18.9,86,497,67
06/03/2020 7:15,24.3,71,497,87
06/03/2020 7:16,24.3,71,493,87
06/03/2020 7:19,24.3,71,493,87
06/03/2020 7:24,20.4,66,493,83
06/03/2020 7:24,20.4,66,485,83
06/03/2020 7:30,21.8,74,485,76
06/03/2020 7:30,21.8,74,480,76
06/03/2020 7:34,21.8,74,480,76
06/03/2020 7:38,25.4,65,480,37
06/03/2020 7:38,25.4,65,482,37
06/03/2020 7:43,25.4,65,482,37
06/03/2020 7:48,21.3,74,482,38
06/03/2020 7:48,21.3,74,477,38
06/03/2020 7:52,21.3,74,477,38
06/03/2020 7:57,25,67,477,90
06/03/2020 7:57,25,67,480,90
06/03/2020 8:01,25,67,480,90
06/03/2020 8:04,20.9,70,480,100
06/03/2020 8:04,20.9,70,470,100
06/03/2020 8:08,20.9,70,470,100
06/03/2020 8:12,24.1,73,470,163
06/03/2020 8:12,24.1,73,479,163
06/03/2020 8:16,24.1,73,479,163
06/03/2020 8:20,21,66,479,101
06/03/2020 8:20,21,66,475,101
06/03/2020 8:24,21,66,475,101
06/03/2020 8:27,23.8,74,475,296
06/03/2020 8:28,23.8,74,471,296
06/03/2020 8:31,23.8,74,471,296
06/03/2020 8:35,23,62,471,422
06/03/2020 8:35,23,62,471,422
06/03/2020 8:39,23,62,471,422
06/03/2020 8:43,23.4,74,471,406
06/03/2020 8:43,23.4,74,461,406
06/03/2020 8:47,23.4,74,461,406
06/03/2020 8:51,25,76,461,417
06/03/2020 8:54,25,76,461,417
06/03/2020 8:54,25,76,452,417
06/03/2020 8:58,22.1,61,452,424
06/03/2020 9:03,22.1,61,452,424
06/03/2020 9:03,22.1,61,450,424
06/03/2020 9:07,25,74,450,429
06/03/2020 9:11,25,74,450,429
06/03/2020 9:11,25,74,447,429
06/03/2020 9:15,22.5,59,447,430
06/03/2020 9:19,22.5,59,447,430
06/03/2020 9:20,22.5,59,447,430
06/03/2020 9:23,23.7,59,447,454
06/03/2020 9:27,23.7,59,447,454
06/03/2020 9:27,23.7,59,440,454
06/03/2020 9:31,24.1,64,440,506
06/03/2020 9:35,24.1,64,440,506
06/03/2020 9:35,24.1,64,435,506
06/03/2020 9:38,22.7,51,435,227
06/03/2020 9:43,22.7,51,435,227
06/03/2020 9:43,22.7,51,431,227
06/03/2020 9:47,23.5,69,431,200
06/03/2020 9:51,23.5,69,431,200
06/03/2020 9:54,24.4,71,431,180
06/03/2020 9:54,24.4,71,437,180
06/03/2020 9:57,24.4,71,437,180
06/03/2020 10:00,24.6,68,437,371
06/03/2020 10:00,24.6,68,436,371
06/03/2020 10:04,24.6,68,436,371
06/03/2020 10:08,24.3,64,436,504
06/03/2020 10:09,24.3,64,432,504
06/03/2020 10:12,24.3,64,432,504
06/03/2020 10:16,22.1,50,432,345
06/03/2020 10:16,22.1,50,425,345
06/03/2020 10:21,22.1,50,425,345
06/03/2020 10:25,24.9,67,425,272
06/03/2020 10:25,24.9,67,425,272
06/03/2020 10:29,24.9,67,425,272
06/03/2020 10:33,21.4,60,425,90
06/03/2020 10:33,21.4,60,422,90
06/03/2020 10:38,21.4,60,422,90
06/03/2020 10:41,22.5,74,422,54
06/03/2020 10:41,22.5,74,427,54
06/03/2020 10:45,22.5,74,427,54
06/03/2020 10:49,22.5,76,427,37
06/03/2020 10:49,22.5,76,433,37
06/03/2020 10:53,22.5,76,433,37
06/03/2020 10:58,21.7,69,433,61
06/03/2020 10:58,21.7,69,438,61
06/03/2020 11:02,21.7,69,438,61
06/03/2020 11:06,23.6,55,438,70
06/03/2020 11:06,23.6,55,450,70
06/03/2020 11:10,23.6,55,450,70
06/03/2020 11:14,21,59,450,72
06/03/2020 11:14,21,59,454,72
06/03/2020 11:17,21,59,454,72
06/03/2020 11:20,22.9,53,454,63
06/03/2020 11:20,22.9,53,451,63
06/03/2020 11:24,22.9,53,451,63
06/03/2020 11:28,23.5,53,451,70
06/03/2020 11:28,23.5,53,450,70
06/03/2020 11:32,23.5,53,450,70
06/03/2020 11:35,21.4,60,450,37
06/03/2020 11:35,21.4,60,455,37
06/03/2020 11:39,21.4,60,455,37
06/03/2020 11:44,23.9,54,455,37
06/03/2020 11:44,23.9,54,461,37
06/03/2020 11:48,23.9,54,461,37
06/03/2020 11:52,23.9,54,458,37
06/03/2020 12:00,21.3,63,458,79
06/03/2020 12:00,21.3,63,462,79
06/03/2020 12:03,21.3,63,462,79
06/03/2020 12:07,25,55,462,80
06/03/2020 12:07,25,55,463,80
06/03/2020 12:10,25,55,463,80
06/03/2020 12:14,23,63,463,120
06/03/2020 12:15,23,63,454,120
06/03/2020 12:18,23,63,454,120
06/03/2020 12:22,22.4,66,454,145
06/03/2020 12:22,22.4,66,457,145
06/03/2020 12:26,22.4,66,457,145
06/03/2020 12:30,22.4,67,457,110
06/03/2020 12:30,22.4,67,458,110
06/03/2020 12:34,22.4,67,458,110
06/03/2020 12:37,21.8,69,458,107
06/03/2020 12:37,21.8,69,456,107
06/03/2020 12:42,21.8,69,456,107
06/03/2020 12:45,21.9,69,456,121
06/03/2020 12:45,21.9,69,462,121
06/03/2020 12:49,21.9,69,462,121
06/03/2020 12:52,0,0,462,0
06/03/2020 12:52,0,0,455,0
06/03/2020 12:56,0,0,455,0
06/03/2020 12:58,23,65,455,231
06/03/2020 13:01,23,65,455,231
06/03/2020 13:02,23,65,456,231
06/03/2020 13:05,23.5,65,456,330
06/03/2020 13:08,23.5,65,456,330
06/03/2020 13:09,23.5,65,452,330
06/03/2020 13:12,24.5,65,452,161
06/03/2020 13:15,24.5,65,452,161
06/03/2020 13:15,24.5,65,451,161
06/03/2020 13:18,24.4,66,451,225
06/03/2020 13:21,24.4,66,451,225
06/03/2020 13:21,24.4,66,450,225
06/03/2020 13:23,24.4,66,450,225
06/03/2020 13:25,24.7,67,450,282
06/03/2020 13:29,24.7,67,450,282
06/03/2020 13:29,24.7,67,447,282
06/03/2020 13:33,21.9,61,447,287
06/03/2020 13:37,21.9,61,447,287
06/03/2020 13:37,21.9,61,449,287
06/03/2020 13:40,23.7,73,449,316
06/03/2020 13:44,23.7,73,449,316
06/03/2020 13:45,23.7,73,450,316
06/03/2020 13:49,25.3,70,450,485
06/03/2020 13:53,25.3,70,450,485
06/03/2020 13:53,25.3,70,438,485
06/03/2020 13:58,22.3,65,438,234
06/03/2020 14:02,22.3,65,438,234
06/03/2020 14:02,22.3,65,441,234
06/03/2020 14:06,23.5,71,441,236
06/03/2020 14:09,23.5,71,441,236
06/03/2020 14:10,23.5,71,441,236
06/03/2020 14:12,24,71,441,192
06/03/2020 14:14,24,71,441,192
06/03/2020 14:17,24,71,443,192
06/03/2020 14:19,24,68,443,147
06/03/2020 14:21,24,68,443,147
06/03/2020 14:23,24,68,443,147
06/03/2020 14:24,24,68,440,147
06/03/2020 14:26,23.6,67,440,106
06/03/2020 14:28,23.6,67,440,106
06/03/2020 14:31,23.6,67,440,106
06/03/2020 14:31,23.6,67,441,106
06/03/2020 14:34,23.3,69,441,80
06/03/2020 14:36,23.3,69,441,80
06/03/2020 14:37,23.3,69,446,80
06/03/2020 14:39,23,70,446,72
06/03/2020 14:42,23,70,446,72
06/03/2020 14:42,23,70,445,72
06/03/2020 14:44,23,70,445,72
06/03/2020 14:47,22.5,70,445,63
06/03/2020 14:47,22.5,70,450,63
06/03/2020 14:50,22.5,70,450,63
06/03/2020 14:53,22.2,71,450,103
06/03/2020 14:53,22.2,71,449,103
06/03/2020 14:58,22.1,72,449,119
06/03/2020 14:58,22.1,72,450,119
06/03/2020 15:01,22.1,72,450,119
06/03/2020 15:04,22.2,71,450,125
06/03/2020 15:05,22.2,71,451,125
06/03/2020 15:08,22.2,71,451,125
06/03/2020 15:12,22.2,71,450,125
06/03/2020 15:14,22.8,70,450,136
06/03/2020 15:16,22.8,70,450,136
06/03/2020 15:19,22.8,70,450,136
06/03/2020 15:21,23,70,450,189
06/03/2020 15:23,23,70,450,189
06/03/2020 15:25,23,70,450,189
06/03/2020 15:25,23,70,451,189
06/03/2020 15:27,23.5,69,451,255
06/03/2020 15:28,23.5,69,451,255
06/03/2020 15:31,23.5,69,451,255
06/03/2020 15:31,23.5,69,450,255
06/03/2020 15:33,24,68,450,205
06/03/2020 15:35,24,68,450,205
06/03/2020 15:36,24,68,450,205
06/03/2020 15:36,24,68,450,205
06/03/2020 15:38,24.2,67,450,167
06/03/2020 15:40,24.2,67,450,167
06/03/2020 15:42,24.2,67,450,167
06/03/2020 15:42,24.2,67,450,167
06/03/2020 15:43,24.3,68,450,165
06/03/2020 15:45,24.3,68,450,165
06/03/2020 15:46,24.3,68,450,165
06/03/2020 15:48,24.3,68,450,165
06/03/2020 15:48,24.3,68,449,165
06/03/2020 15:51,24,68,449,110
06/03/2020 15:53,24,68,449,110
06/03/2020 15:54,24,68,449,110
06/03/2020 15:54,24,68,450,110
06/03/2020 15:57,23.8,69,450,101
06/03/2020 15:59,23.8,69,450,101
06/03/2020 16:01,23.8,69,450,101
06/03/2020 16:01,23.8,69,447,101
06/03/2020 16:04,23.5,70,447,116
06/03/2020 16:06,23.5,70,447,116
06/03/2020 16:06,23.5,70,450,116
06/03/2020 16:08,23.5,70,450,116
06/03/2020 16:10,23.6,70,450,130
06/03/2020 16:13,23.6,70,450,130
06/03/2020 16:15,23.6,70,450,130
06/03/2020 16:15,23.6,70,450,130
06/03/2020 16:17,23.9,69,450,236
06/03/2020 16:19,23.9,69,450,236
06/03/2020 16:22,25,67,450,277
06/03/2020 16:22,25,67,449,277
06/03/2020 16:26,25,67,449,277
06/03/2020 16:30,22,61,449,252
06/03/2020 16:30,22,61,447,252
06/03/2020 16:35,22,61,447,252
06/03/2020 16:39,23.5,73,447,162
06/03/2020 16:39,23.5,73,447,162
06/03/2020 16:43,23.5,73,447,162
06/03/2020 16:46,24.1,71,447,146
06/03/2020 16:46,24.1,71,449,146
06/03/2020 16:48,24.1,71,449,146
06/03/2020 16:51,24.1,71,449,146
06/03/2020 16:53,24.1,71,447,146
06/03/2020 16:56,24.3,69,447,125
06/03/2020 16:58,24.3,69,447,125
06/03/2020 16:58,24.3,69,446,125
06/03/2020 17:02,23.8,68,446,124
06/03/2020 17:06,23.8,68,446,124
06/03/2020 17:06,23.8,68,447,124
06/03/2020 17:10,23.4,68,447,100
06/03/2020 17:13,23.4,68,447,100
06/03/2020 17:13,23.4,68,446,100
06/03/2020 17:17,22.8,69,446,85
06/03/2020 17:20,22.8,69,446,85
06/03/2020 17:20,22.8,69,450,85
06/03/2020 17:22,22.5,69,450,71
06/03/2020 17:25,22.5,69,450,71
06/03/2020 17:25,22.5,69,450,71
06/03/2020 17:28,22.3,69,450,62
06/03/2020 17:31,22.3,69,450,62
06/03/2020 17:31,22.3,69,450,62
06/03/2020 17:34,21.7,69,450,43
06/03/2020 17:39,21.7,69,450,43
06/03/2020 17:39,21.7,69,450,43
06/03/2020 17:42,23.9,63,450,70
06/03/2020 17:47,23.9,63,450,70
06/03/2020 17:47,23.9,63,450,70
06/03/2020 17:51,20.5,59,450,36
06/03/2020 17:55,20.5,59,450,36
06/03/2020 17:55,20.5,59,450,36
06/03/2020 18:00,23.1,69,450,37
06/03/2020 18:04,23.1,69,450,37
06/03/2020 18:04,23.1,69,450,37
06/03/2020 18:07,23.9,62,450,56
06/03/2020 18:11,23.9,62,450,56
06/03/2020 18:11,23.9,62,452,56
06/03/2020 18:14,21.6,70,452,38
06/03/2020 18:17,21.6,70,452,38
06/03/2020 18:17,21.6,70,450,38
06/03/2020 18:20,22.4,68,450,37
06/03/2020 18:24,22.4,68,451,37
06/03/2020 18:26,24.8,58,451,36
06/03/2020 18:31,24.8,58,451,36
06/03/2020 18:31,24.8,58,451,36
06/03/2020 18:34,22.4,65,451,46
06/03/2020 18:37,22.4,65,451,46
06/03/2020 18:37,22.4,65,458,46
06/03/2020 18:41,21.4,68,458,50
06/03/2020 18:44,21.4,68,458,50
06/03/2020 18:44,21.4,68,455,50
06/03/2020 18:47,24.1,60,455,36
06/03/2020 18:49,24.1,60,455,36
06/03/2020 18:50,24.1,60,457,36
06/03/2020 18:52,24,58,457,36
06/03/2020 18:54,24,58,457,36
06/03/2020 18:57,24,58,457,36
06/03/2020 18:57,24,58,457,36
06/03/2020 19:00,21.8,66,457,37
06/03/2020 19:04,21.8,66,457,37
06/03/2020 19:04,21.8,66,461,37
06/03/2020 19:07,15.3,46,461,32
06/03/2020 19:12,15.3,46,461,32
06/03/2020 19:12,15.3,46,463,32
06/03/2020 19:16,14.6,66,463,33
06/03/2020 19:20,14.6,66,463,33
06/03/2020 19:20,14.6,66,482,33
06/03/2020 19:24,16.1,72,482,33
06/03/2020 19:27,16.1,72,482,33
06/03/2020 19:28,16.1,72,483,33
06/03/2020 19:31,16.7,72,483,37
06/03/2020 19:34,16.7,72,483,37
06/03/2020 19:34,16.7,72,479,37
06/03/2020 19:37,16.9,71,479,37
06/03/2020 19:40,16.9,71,479,37
06/03/2020 19:41,16.9,71,481,37
06/03/2020 19:44,17.2,71,481,37
06/03/2020 19:47,17.2,71,481,37
06/03/2020 19:50,17.4,70,481,37
06/03/2020 19:50,17.4,70,483,37
06/03/2020 19:53,17.4,70,483,37
06/03/2020 19:55,17.3,71,483,37
06/03/2020 19:56,17.3,71,483,37
06/03/2020 19:58,17.3,71,483,37
06/03/2020 20:01,17.4,71,483,37
06/03/2020 20:01,17.4,71,485,37
06/03/2020 20:04,17.4,71,485,37
06/03/2020 20:06,17.4,71,485,37
06/03/2020 20:08,17.4,70,485,37
06/03/2020 20:08,17.4,70,483,37
06/03/2020 20:11,17.4,70,483,37
06/03/2020 20:13,17.6,70,483,37
06/03/2020 20:13,17.6,70,481,37
06/03/2020 20:15,17.6,70,481,37
06/03/2020 20:18,17.6,70,481,37
06/03/2020 20:20,17.5,70,481,37
06/03/2020 20:20,17.5,70,485,37
06/03/2020 20:23,17.5,70,485,37
06/03/2020 20:25,17.3,70,485,37
06/03/2020 20:26,17.3,70,493,37
06/03/2020 20:28,17.3,70,493,37
06/03/2020 20:32,17.2,70,493,37
06/03/2020 20:32,17.2,70,493,37
06/03/2020 20:34,17.2,70,493,37
06/03/2020 20:37,17.4,69,493,37
06/03/2020 20:37,17.4,69,492,37
06/03/2020 20:40,17.4,69,492,37
06/03/2020 20:42,17.4,69,492,37
06/03/2020 20:42,17.4,69,495,37
06/03/2020 20:45,17.4,69,495,37
06/03/2020 20:48,17.3,70,495,37
06/03/2020 20:48,17.3,70,492,37
06/03/2020 20:50,17.3,70,492,37
06/03/2020 20:52,17.3,70,492,37
06/03/2020 20:54,17.2,70,492,37
06/03/2020 20:54,17.2,70,492,37
06/03/2020 20:57,17.2,70,492,37
06/03/2020 20:59,17.2,70,492,37
06/03/2020 21:00,17.2,70,497,37
06/03/2020 21:02,17.2,70,497,37
06/03/2020 21:04,17.2,70,497,37
06/03/2020 21:06,17.4,69,497,37
06/03/2020 21:07,17.4,69,499,37
06/03/2020 21:09,17.4,69,499,37
06/03/2020 21:13,17.2,70,499,37
06/03/2020 21:13,17.2,70,499,37
06/03/2020 21:15,17.2,70,499,37
06/03/2020 21:18,17.2,70,499,37
06/03/2020 21:20,17.2,70,499,37
06/03/2020 21:22,17.2,70,499,37
06/03/2020 21:22,17.2,70,496,37
06/03/2020 21:24,17.2,70,496,37
06/03/2020 21:26,17.3,70,496,37
06/03/2020 21:29,17.3,70,496,37
06/03/2020 21:29,17.3,70,493,37
06/03/2020 21:31,17.2,70,493,37
06/03/2020 21:34,17.2,70,493,37
06/03/2020 21:34,17.2,70,496,37
06/03/2020 21:36,17.2,70,496,37
06/03/2020 21:38,17.4,70,496,37
06/03/2020 21:40,17.4,70,496,37
06/03/2020 21:40,17.4,70,499,37
06/03/2020 21:42,17.4,70,499,37
06/03/2020 21:44,17.5,70,499,37
06/03/2020 21:47,17.5,70,499,37
06/03/2020 21:47,17.5,70,501,37
06/03/2020 21:50,17.6,71,501,37
06/03/2020 21:52,17.6,71,501,37
06/03/2020 21:52,17.6,71,499,37
06/03/2020 21:55,16.6,67,499,37
06/03/2020 21:59,16.6,67,499,37
06/03/2020 21:59,16.6,67,500,37
06/03/2020 22:02,15,69,500,37
06/03/2020 22:04,15,69,500,37
06/03/2020 22:04,15,69,500,37
06/03/2020 22:08,15.6,77,500,37
06/03/2020 22:11,15.6,77,500,37
06/03/2020 22:11,15.6,77,500,37
06/03/2020 22:14,16.3,79,500,37
06/03/2020 22:16,16.3,79,500,37
06/03/2020 22:16,16.3,79,502,37
06/03/2020 22:19,16.7,77,502,37
06/03/2020 22:22,16.7,77,502,37
06/03/2020 22:22,16.7,77,501,37
06/03/2020 22:25,17,76,501,37
06/03/2020 22:27,17,76,501,37
06/03/2020 22:27,17,76,501,37
06/03/2020 22:30,17,75,501,37
06/03/2020 22:32,17,75,501,37
06/03/2020 22:33,17,75,501,37
06/03/2020 22:35,17,75,501,37
06/03/2020 22:38,17,75,501,37
06/03/2020 22:38,17,75,502,37
06/03/2020 22:40,17,75,502,37
06/03/2020 22:43,17.1,74,502,37
06/03/2020 22:43,17.1,74,501,37
06/03/2020 22:46,17.1,74,501,37
06/03/2020 22:50,17.2,73,501,37
06/03/2020 22:50,17.2,73,500,37
06/03/2020 22:53,17.2,73,500,37
06/03/2020 22:55,17.2,73,500,37
06/03/2020 22:57,17,73,500,37
06/03/2020 22:57,17,73,500,37
06/03/2020 23:00,17,73,500,37
06/03/2020 23:03,16.9,73,500,37
06/03/2020 23:03,16.9,73,500,37
06/03/2020 23:05,16.9,73,500,37
06/03/2020 23:07,16.9,73,500,37
06/03/2020 23:10,17,72,500,37
06/03/2020 23:10,17,72,500,37
06/03/2020 23:12,17,72,500,37
06/03/2020 23:15,17,72,500,37
06/03/2020 23:17,17,72,500,37
06/03/2020 23:17,17,72,500,37
06/03/2020 23:20,17,72,500,37
06/03/2020 23:22,17,72,500,37
06/03/2020 23:24,17,72,500,37
06/03/2020 23:27,17,72,500,37
06/03/2020 23:27,17,72,501,37
06/03/2020 23:28,16.9,72,501,37
06/03/2020 23:31,16.9,72,501,37
06/03/2020 23:33,16.9,72,501,37
06/03/2020 23:34,16.9,72,500,37
06/03/2020 23:36,16.9,71,500,37
06/03/2020 23:39,16.9,71,500,37
06/03/2020 23:39,16.9,71,500,37
06/03/2020 23:41,16.9,71,500,37
06/03/2020 23:43,16.9,71,500,37
06/03/2020 23:45,16.9,71,500,37
06/03/2020 23:45,16.9,71,500,37
06/03/2020 23:48,16.9,71,500,37
06/03/2020 23:51,16.9,71,500,37
06/03/2020 23:51,16.9,71,501,37
06/03/2020 23:54,16.8,71,501,37
06/03/2020 23:56,16.8,71,501,37
06/03/2020 23:58,16.8,71,501,37
06/03/2020 23:59,16.8,71,505,37
07/03/2020 0:01,16.8,71,505,37
07/03/2020 0:05,16.8,71,505,37
07/03/2020 0:05,16.8,71,501,37
07/03/2020 0:07,16.8,70,501,37
07/03/2020 0:09,16.8,70,501,37
07/03/2020 0:12,16.8,70,501,37
07/03/2020 0:12,16.8,70,504,37
07/03/2020 0:14,16.5,71,504,37
07/03/2020 0:17,16.5,71,504,37
07/03/2020 0:19,16.7,71,504,37
07/03/2020 0:19,16.7,71,507,37
07/03/2020 0:22,16.7,71,507,37
07/03/2020 0:25,16.7,71,0,37
07/03/2020 0:27,17.1,71,0,37
07/03/2020 0:30,17.1,71,0,37
07/03/2020 0:30,17.1,71,501,37
07/03/2020 0:33,17.3,71,501,37
07/03/2020 0:36,17.3,71,501,37
07/03/2020 0:36,17.3,71,505,37
07/03/2020 0:38,17.1,72,505,37
07/03/2020 0:41,17.1,72,505,37
07/03/2020 0:43,17.1,72,505,37
07/03/2020 0:43,17.1,72,501,37
07/03/2020 0:47,16.9,72,501,37
07/03/2020 0:50,16.9,72,501,37
07/03/2020 0:50,16.9,72,504,37
07/03/2020 0:53,17,72,504,37
07/03/2020 0:55,17,72,504,37
07/03/2020 0:58,17,72,504,37
07/03/2020 0:58,17,72,501,37
07/03/2020 1:00,17.2,71,501,37
07/03/2020 1:02,17.2,71,501,37
07/03/2020 1:04,17.2,71,501,37
07/03/2020 1:04,17.2,71,501,37
07/03/2020 1:09,16.9,72,501,37
07/03/2020 1:09,16.9,72,501,37
07/03/2020 1:12,16.9,72,501,37
07/03/2020 1:15,17,72,501,37
07/03/2020 1:15,17,72,502,37
07/03/2020 1:18,17,72,502,37
07/03/2020 1:20,17,72,502,37
07/03/2020 1:23,17.3,72,502,37
07/03/2020 1:23,17.3,72,500,37
07/03/2020 1:25,17.3,72,500,37
07/03/2020 1:27,17.3,72,500,37
07/03/2020 1:30,17.3,72,500,37
07/03/2020 1:30,17.3,72,501,37
07/03/2020 1:32,17.3,72,501,37
07/03/2020 1:34,17.3,72,501,37
07/03/2020 1:36,17.3,73,501,37
07/03/2020 1:36,17.3,73,500,37
07/03/2020 1:39,17.3,73,500,37
07/03/2020 1:42,17.3,73,500,37
07/03/2020 1:42,17.3,73,501,37
07/03/2020 1:44,17.3,73,501,37
07/03/2020 1:47,17.4,73,501,37
07/03/2020 1:47,17.4,73,500,37
07/03/2020 1:51,17.4,73,500,37
07/03/2020 1:54,17.4,73,500,37
07/03/2020 1:54,17.4,73,500,37
07/03/2020 1:57,17.4,73,500,37
07/03/2020 1:59,17.3,73,500,37
07/03/2020 2:00,17.3,73,501,37
07/03/2020 2:02,17.3,73,501,37
07/03/2020 2:05,17.2,73,501,37
07/03/2020 2:05,17.2,73,500,37
07/03/2020 2:08,17.2,73,500,37
07/03/2020 2:12,17.1,74,500,37
07/03/2020 2:12,17.1,74,500,37
07/03/2020 2:15,17.1,74,500,37
07/03/2020 2:18,16.9,77,500,37
07/03/2020 2:18,16.9,77,500,37
07/03/2020 2:21,16.9,77,500,37
07/03/2020 2:24,16.7,78,500,37
07/03/2020 2:25,16.7,78,497,37
07/03/2020 2:27,16.7,78,497,37
07/03/2020 2:31,16.7,78,497,37
07/03/2020 2:31,16.7,78,497,37
07/03/2020 2:34,16.7,78,497,37
07/03/2020 2:37,16.5,77,497,37
07/03/2020 2:38,16.5,77,497,37
07/03/2020 2:40,16.5,77,497,37
07/03/2020 2:43,16.4,75,497,37
07/03/2020 2:43,16.4,75,496,37
07/03/2020 2:45,16.4,75,496,37
07/03/2020 2:47,16.4,75,496,37
07/03/2020 2:50,16.5,75,496,37
07/03/2020 2:50,16.5,75,500,37
07/03/2020 2:52,16.5,75,500,37
07/03/2020 2:55,16.5,74,500,37
07/03/2020 2:55,16.5,74,495,37
07/03/2020 3:00,16.4,74,495,37
07/03/2020 3:00,16.4,74,500,37
07/03/2020 3:03,16.4,74,500,37
07/03/2020 3:05,16.4,74,500,37
07/03/2020 3:08,16.6,74,500,37
07/03/2020 3:08,16.6,74,497,37
07/03/2020 3:10,16.6,74,497,37
07/03/2020 3:12,16.6,74,497,37
07/03/2020 3:14,16.7,73,497,37
07/03/2020 3:14,16.7,73,496,37
07/03/2020 3:17,16.7,73,496,37
07/03/2020 3:19,16.6,73,496,37
07/03/2020 3:20,16.6,73,493,37
07/03/2020 3:21,16.6,73,493,37
07/03/2020 3:24,16.6,73,493,37
07/03/2020 3:26,16.5,73,493,37
07/03/2020 3:26,16.5,73,495,37
07/03/2020 3:29,16.5,73,495,37
07/03/2020 3:33,16.7,73,495,37
07/03/2020 3:33,16.7,73,491,37
07/03/2020 3:35,16.7,73,491,37
07/03/2020 3:38,16.7,73,491,37
07/03/2020 3:41,16.7,72,491,37
07/03/2020 3:41,16.7,72,491,37
07/03/2020 3:45,16.7,72,491,37
07/03/2020 3:48,16.5,73,491,37
07/03/2020 3:48,16.5,73,490,37
07/03/2020 3:51,16.5,73,490,37
07/03/2020 3:53,16.5,73,490,37
07/03/2020 3:55,16.5,73,490,37
07/03/2020 3:55,16.5,73,496,37
07/03/2020 3:58,16.5,73,496,37
07/03/2020 4:00,16.5,73,496,37
07/03/2020 4:01,16.9,73,496,37
07/03/2020 4:02,16.9,73,496,37
07/03/2020 4:04,16.9,73,496,37
07/03/2020 4:05,16.9,73,496,37
07/03/2020 4:08,16.9,72,496,37
07/03/2020 4:08,16.9,72,495,37
07/03/2020 4:10,16.9,72,495,37
07/03/2020 4:13,16.7,73,495,37
07/03/2020 4:13,16.7,73,499,37
07/03/2020 4:16,16.7,73,499,37
07/03/2020 4:17,16.7,73,499,37
07/03/2020 4:20,16.4,73,499,37
07/03/2020 4:20,16.4,73,497,37
07/03/2020 4:23,16.4,73,497,37
07/03/2020 4:26,16.4,73,497,37
07/03/2020 4:26,16.4,73,499,37
07/03/2020 4:28,16.4,73,499,37
07/03/2020 4:30,16.4,73,499,37
07/03/2020 4:33,16.5,71,499,37
07/03/2020 4:33,16.5,71,499,37
07/03/2020 4:35,16.5,71,499,37
07/03/2020 4:37,16.5,71,499,37
07/03/2020 4:38,16.5,71,499,37
07/03/2020 4:38,16.5,71,500,37
07/03/2020 4:41,16.5,71,500,37
07/03/2020 4:44,16.3,72,500,37
07/03/2020 4:44,16.3,72,500,37
07/03/2020 4:47,16.3,72,500,37
07/03/2020 4:49,16.4,72,500,37
07/03/2020 4:50,16.4,72,499,37
07/03/2020 4:51,16.4,72,499,37
07/03/2020 4:53,16.4,72,499,37
07/03/2020 4:55,16.4,72,499,37
07/03/2020 4:55,16.4,72,500,37
07/03/2020 4:57,16.4,72,500,37
07/03/2020 5:00,16.4,72,500,37
07/03/2020 5:02,16.5,71,500,37
07/03/2020 5:02,16.5,71,497,37
07/03/2020 5:05,16.5,71,497,37
07/03/2020 5:07,16.5,71,497,37
07/03/2020 5:09,16.5,74,497,37
07/03/2020 5:10,16.5,74,500,37
07/03/2020 5:13,16.5,74,500,37
07/03/2020 5:16,16.3,77,500,37
07/03/2020 5:16,16.3,77,500,37
